ID	p10_12M	p103_12M	p103_4M	p103_B	p10_4M	p105_12M	p105_4M	p105_B	p10_B	p1_12M	p12_12M	p12_4M	p128_12M	p128_4M	p128_B	p12_B	p133_12M	p133_4M	p133_B	p137_12M	p137_4M	p137_B	p1_4M	p150_12M	p150_4M	p150_B	p157_12M	p157_4M	p157_B	p172_12M	p172_4M	p172_B	p179_12M	p179_4M	p179_B	p180_12M	p180_4M	p180_B	p181_12M	p181_4M	p181_B	p184_12M	p184_4M	p184_B	p195_12M	p195_4M	p195_B	p1_B	p201_12M	p201_4M	p201_B	p203_12M	p203_4M	p203_B	p224_12M	p224_4M	p224_B	p229_12M	p229_4M	p229_B	p238_12M	p238_4M	p238_B	p240_12M	p240_4M	p240_B	p244_12M	p244_4M	p244_B	p256_12M	p256_4M	p256_B	p258_12M	p258_4M	p258_B	p263_12M	p263_4M	p263_B	p265_12M	p265_4M	p265_B	p268_12M	p268_4M	p268_B	p275_12M	p275_4M	p275_B	p276_12M	p276_4M	p276_B	p281_12M	p281_4M	p281_B	p282_12M	p282_4M	p282_B	p332_12M	p332_4M	p332_B	p335_12M	p335_4M	p335_B	p338_12M	p338_4M	p338_B	p341_12M	p341_4M	p341_B	p343_12M	p343_4M	p343_B	p345_12M	p345_4M	p345_B	p350_12M	p350_4M	p350_B	p377_12M	p377_4M	p377_B	p385_12M	p385_4M	p385_B	p387_12M	p387_4M	p387_B	p397_12M	p397_4M	p397_B	p42_12M	p42_4M	p42_B	p45_12M	p45_4M	p45_B	p503_12M	p503_4M	p503_B	p504_12M	p504_4M	p504_B	p507_12M	p507_4M	p507_B	p511_12M	p511_4M	p511_B	p521_12M	p521_4M	p521_B	p527_12M	p527_4M	p527_B	p53_12M	p532_12M	p532_4M	p532_B	p53_4M	p536_12M	p536_4M	p536_B	p53_B	p546_12M	p546_4M	p546_B	p549_12M	p549_4M	p549_B	p560_12M	p560_4M	p560_B	p565_12M	p565_4M	p565_B	p567_12M	p567_4M	p567_B	p570_12M	p570_4M	p570_B	p572_12M	p572_4M	p572_B	p577_12M	p577_4M	p577_B	p582_12M	p582_4M	p582_B	p585_12M	p585_4M	p585_B	p587_12M	p587_4M	p587_B	p589_12M	p589_4M	p589_B	p590_12M	p590_4M	p590_B	p591_12M	p591_4M	p591_B	p599_12M	p599_4M	p599_B	p608_12M	p608_4M	p608_B	p615_12M	p615_4M	p615_B	p622_12M	p622_4M	p622_B	p624_12M	p624_4M	p624_B	p626_12M	p626_4M	p626_B	p635_12M	p635_4M	p635_B	p637_12M	p637_4M	p637_B	p640_12M	p640_4M	p640_B	p70_12M	p70_4M	p70_B	p7_12M	p7_4M	p78_12M	p78_4M	p78_B	p7_B	p82_12M	p82_4M	p82_B	p9_12M	p9_4M	p9_B
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	0.68621	1.17333	0.0	0.0	0.0	0.31731	0.0	0.0	0.0	0.0	0.0	0.0	0.20741	0.0	0.0	0.0	0.36536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01483	0.15494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89876	0.01295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36823	0.0	0.0	0.0	0.0	0.0	1.39294	0.0	0.0	0.0864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79818	0.06028	0.0	0.89076	0.0	0.0	1.26456	0.0	0.0	0.39968	0.0	0.0	0.71684	0.0	0.0	0.0	0.0	0.0	0.00452	0.0	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36429	0.0	0.0	0.83687	0.0	0.0	0.0	0.10535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09209	0.99208	0.0	1.79253	0.07474	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.88915	0.0	0.0	0.34229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.00551	0.0	0.0	2.95586	0.0	0.0	0.33017	0.0	0.0	0.0296	0.0	0.0	0.79086	0.0	0.0	0.88411	0.0	0.0	3.40189	0.0	1.08488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcaceae_noname	0.28299	0.81629	0.0	2.32242	0.00258	0.83216	0.0	0.0	0.0486	0.25225	0.35826	0.0	0.37443	0.0	0.0	0.0	0.22625	0.01887	0.0	0.10644	0.0	0.0	0.55232	0.88904	0.0	0.0	0.22198	0.0	0.0149	0.45802	0.05398	0.0	0.49687	0.0378	0.0	0.22528	0.0	0.0	0.5942	0.0	0.00071	0.0233	0.0	0.14217	1.80443	0.00459	0.58837	0.0	0.11934	0.0	0.00943	0.07247	0.0	0.0	0.01709	0.17936	0.0	6.05803	0.07074	0.0	0.55849	0.0	0.0	0.0442	0.0	0.0	1.06887	0.0	0.0	0.44866	0.0	0.0	0.15689	0.0	0.37582	0.23184	0.0294	0.0	0.53293	0.0	0.0	0.09483	0.0	0.0	0.09917	0.0	0.0	0.01242	0.0	0.01524	0.01905	0.0	0.0	0.53692	0.0	0.00199	1.62513	0.0	0.0	0.02771	0.0	0.09271	0.13379	0.0	0.0	0.0486	0.0	0.0	0.10358	0.0	0.0	0.02172	0.11606	0.00765	0.0816	0.0	0.83687	0.03319	0.26253	0.0	1.57074	0.01532	19.31039	0.7248	0.00379	0.01959	0.18585	0.00302	0.0	0.25645	0.0	0.0	0.23354	0.0	0.25819	0.25049	0.76592	0.0	1.13237	0.08198	0.0	2.01898	0.54511	0.0	0.07034	0.03597	0.0	0.0155	0.178	0.0	0.22854	0.0	0.0	0.26262	1.22942	1.59619	0.0	0.0	0.20584	0.0009	0.0	0.0	0.40621	0.16753	0.0	0.219	0.0	0.0	0.1288	0.0	0.0	0.09257	0.0	0.00721	0.08972	0.0	0.0	0.29573	0.0	0.0	0.01893	0.0	0.0	0.00943	0.0	0.0	0.61527	0.0	0.0	0.05627	0.37384	0.0	0.0686	0.08911	0.0	0.05122	0.0	0.0	0.45272	0.0	0.26384	1.0425	0.0	0.0	0.39037	0.0	0.0	0.43514	0.0	0.0	0.57787	0.0	0.0	0.11897	0.0758	0.0	0.18797	0.0	0.0	0.17486	0.06187	0.07951	0.05292	0.0	0.0	0.03664	0.0	0.0	0.35199	1.0081	0.0	0.44206	0.08399	0.0	0.53455	0.17052	0.34438	0.0	0.0	0.0	0.14866	0.05786	0.0	1.60416	0.25436	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus	0.0	0.02909	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.00229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632	0.0	3.41391	0.0	0.0	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.00234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00549	0.0	0.0	0.0	0.0	0.0	0.0	0.00289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.03196	0.0898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.0	0.24321	0.0	0.0	0.0	0.10969	0.0	0.0	0.02343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0517	0.0	0.0	0.00937	0.0	0.0	0.0	0.0	0.0	0.391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0651	0.0	0.0	0.08496	0.0	0.0	0.06034	0.0	0.0	0.12867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02765	0.00246	0.0	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02872	0.0	0.0	0.0	0.0	0.0	0.00516	0.0	0.0	0.0	0.0	0.0	0.08885	0.0	0.0	0.49109	0.0	0.0	0.12989	0.0	0.0	0.05507	0.0	0.0	0.0	0.0	0.0	0.53951	0.0	0.0	0.07109	0.0	0.0	0.0	0.0	0.0	0.01071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03594	0.0	0.0	0.0	0.11386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04349	0.0	0.0	0.0243	0.0	0.0	0.0	0.0	0.0	0.00936	0.0	0.0	0.02971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01223	0.0	0.0	0.00983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15174	0.0	0.0	0.03189	0.0	0.0	0.07309	0.0	0.0	0.09848	0.01275	0.0	0.12696	0.0	0.0	0.0	0.0	0.08205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	11.78561	9.10034	0.00323	0.00045	0.02505	11.75434	0.00443	0.0	0.0312	1.50146	0.0	0.0	3.97152	0.00206	0.00622	0.0	9.2134	0.00083	0.00238	12.50485	0.00931	0.00611	0.00185	0.00253	0.00027	0.0	0.01615	0.004	0.00354	3.11541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11396	9e-05	0.0	5.42508	0.00124	0.0	0.00446	0.00603	0.00839	0.00395	0.49699	0.00259	0.00437	3.84905	0.0	0.0	1.58842	0.0	0.0	0.01113	0.00228	0.004	9.25375	0.0	0.0	4.39233	0.0	0.0	9.22798	0.0	0.0	14.61742	0.01084	0.01091	0.0	0.0	0.0	1.3536	0.0	0.0	0.00032	0.0	0.00748	14.66097	0.01524	0.0	9.08693	0.00307	0.0	7.30164	0.0	0.00169	0.0	0.0	0.0	0.0	0.00206	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	5.43215	0.07273	0.0	7.63216	0.00776	0.0	1.50707	0.00385	0.00179	6.99725	0.00025	0.0	2.10733	0.00266	0.00433	0.0	0.00088	0.00165	13.28889	0.00316	0.00046	1.85544	0.0	0.0	3.25947	0.00093	0.00104	1.43769	0.18487	0.00122	1.24538	0.0072	0.00369	7.97099	0.0	0.00032	14.66507	0.00433	0.00508	5.62235	0.00235	0.0019	6.9923	0.00845	0.00298	0.00018	0.00789	0.0109	3.97673	0.00121	0.0	4.23279	0.02588	0.0	0.0	0.00233	3.70539	0.00335	0.0	0.00079	0.14841	0.0	0.0	8.95025	0.01471	0.01499	0.02766	0.0	0.0	0.0	0.00292	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	7.75091	0.0	0.0	10.76996	0.0	0.0	7.11661	0.00218	0.00137	8.88924	0.0018	0.00099	0.83161	0.00286	0.00999	12.07895	0.00477	0.00559	0.33442	0.00419	0.00637	0.00586	0.0007	0.0	12.65051	0.00906	0.00107	0.00029	0.0	0.0	7.79812	0.0	0.0	0.0	0.0	0.0	0.01998	0.0	0.0	0.75677	0.0	0.00112	10.45705	0.0	0.0	0.05264	0.0	0.0	7.30183	0.00034	0.0044	4.52443	0.00218	0.0	0.0	0.0	5.11971	0.002	0.00118	0.0	4.6183	0.01172	0.01379	0.0275	0.00784	0.00473
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_noname	0.03377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09151	0.01574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37041	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00449	0.0	0.0	0.0	0.0	0.0	0.01599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	7.55147	0.00946	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7845	0.0	0.0	0.0	4.49436	0.0	0.0	4.58114	0.00192	0.00189	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	4.83877	0.0	0.0	11.62675	0.0	0.0	0.0	0.0	0.0	0.03233	0.0	0.0	2.9993	0.0	0.0	18.08167	0.0	0.0	0.0	0.41504	0.0	0.0	0.0	0.0	0.0	0.00375	0.00239	0.00181	0.0	0.0	0.0	2.42683	0.0	0.0	8.716	0.0	0.0	0.27911	0.0	0.0	0.03743	0.0	0.0	0.0	0.0	0.0	2.84502	0.0	0.0	0.0	0.0	0.00445	3.93724	0.00113	0.0	0.0	0.0	0.0	11.47109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60284	0.0	0.0	0.0	0.0	0.0	14.16683	0.0	0.0	0.00397	0.0	0.0	0.0	0.00836	0.00312	1.41945	0.0	0.0	2.63821	0.0	0.0	0.00156	0.0	0.0	2.35586	0.0	0.0	0.0	0.0	0.0	2.56443	0.0	0.0031	3.76756	0.0	0.0	0.81281	0.0	0.0	4.84465	0.0	0.0	0.0	0.0	0.0	0.00273	0.0	0.0	0.00979	0.00149	0.00184	0.0	0.00166	0.0021	1.77739	0.0	0.0	0.0	0.34533	0.0	0.0	0.0	5.33208	0.0	0.0	0.0	0.0025	0.0	0.0	4.11043	0.0	0.0	0.00964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00544	0.0	0.0	7.01642	0.0	0.0	7.64211	0.0	0.0	5.74319	0.0	0.0	9.68362	0.0	0.0	0.43078	0.0	0.0	3.70358	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	8.49219	0.0	0.0	0.0	0.0	0.0	9.06801	0.0	0.0	4.57058	0.0	0.0	10.90333	0.0	0.0	0.7905	0.0	0.0	2.06088	0.0	0.0	14.75289	0.00366	0.0	0.0	0.0	0.0	0.02175	0.0	0.0	4.0652	0.0	4.54233	0.0	0.0	0.0	16.93298	0.01223	0.01079	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum	0.6492	0.39716	0.009	0.00704	0.00907	1.86681	0.00188	0.0	0.02172	0.03724	0.04744	0.0	7.26486	0.00295	0.01521	0.0	0.60202	0.00235	0.0	0.83903	0.00779	0.03639	0.01611	0.12263	0.0	0.0	0.0063	0.00756	0.0	2.77464	0.00373	0.0	1.1569	0.00913	0.0	0.01111	0.0	0.0	1.71198	2.0253	0.00165	0.88018	0.03675	0.0	0.13455	0.0	0.0	0.00278	0.1251	0.00473	0.0	0.00353	0.0	0.0	0.01061	0.00742	0.00326	1.14249	0.00585	0.00165	0.85385	0.00122	0.0	0.00366	0.0	0.0	0.82859	0.00121	0.0	0.13961	0.0	0.00119	1.84708	0.00121	0.0	5.40266	0.0	0.0	0.22494	0.00279	0.00324	0.54412	0.01092	0.0027	0.23941	0.00391	0.00648	0.761	0.84206	0.00378	0.09697	0.05894	0.0	4.58624	0.00715	0.0	0.0674	1.35595	0.55796	0.00431	0.0	0.0	0.56798	0.01145	0.0	0.26061	0.0025	0.0022	0.26839	0.0	0.00087	0.68044	0.03307	0.0	0.07866	0.0	0.0042	0.50713	0.0011	0.00234	11.08044	0.0038	0.0042	0.27793	0.00188	0.00486	0.0196	0.00525	0.0	16.98931	0.53258	0.0111	1.96639	0.00451	0.00557	4.52477	0.0	0.01054	0.38381	0.0	0.00112	0.03954	0.0	0.0	1.03618	0.00846	0.0108	0.00192	0.00297	0.00585	0.53155	0.00301	0.0	0.70885	0.18145	0.0046	0.0	0.01165	0.95962	0.00923	0.0	0.00446	0.30008	0.60608	0.0	0.06429	0.22328	0.01149	0.0407	0.0	0.0	0.56981	0.04813	0.02149	0.0	0.0	0.0	0.0541	0.00295	0.0	1.47069	0.00174	0.0	1.99167	0.0	0.0	1.1081	0.0	0.0	3.18706	0.01025	0.00184	0.23976	0.0	0.00558	0.12207	0.00876	0.01243	0.25769	0.04496	0.00385	0.02617	0.26315	0.0	0.58428	0.014	0.0	0.18616	0.00108	0.00193	3.74936	11.1235	0.00138	0.95595	6.03251	0.0	2.04263	0.00876	0.0	7.31214	0.0	0.0	8.37404	0.00098	0.0	0.92068	0.00717	0.00253	2.75673	3.48925	0.01775	0.01578	0.00253	0.0	0.20066	0.00172	8.02183	0.00693	0.0	0.0	0.16412	0.27651	0.00846	0.84188	0.01399	0.01638
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.02208	0.45555	0.0	0.0	0.0	0.39496	0.46156	0.0	0.0	0.47714	0.07002	9.60865	0.03525	0.28275	0.0	1.2265	0.08541	0.02717	0.0	0.0393	0.04442	0.0	0.44126	0.63071	5.18262	0.0	0.5184	0.0	0.0	0.22941	1.56101	0.0	0.20784	0.0	0.0	0.2344	0.69084	0.0	0.84987	0.30137	22.93939	0.0107	0.10037	0.0	1.30182	0.0	0.0	0.13452	0.08548	0.0	0.0	0.12905	0.0	0.0	2.72544	0.0	0.0	1.11528	0.00029	0.0	0.32686	0.0	0.0	0.08803	0.21171	0.0	0.0	0.0	0.0	0.57405	0.0	0.0	1.51993	3.89855	0.00792	0.821	0.1025	0.0	0.21909	0.0	0.0	0.05285	0.17656	0.0	0.30894	0.01012	0.22035	0.34803	0.45002	0.0	0.25419	0.69676	0.08908	1.08995	0.0	0.0	0.08435	1.3359	0.0	0.08314	0.0	0.0	0.01134	0.27101	0.0	0.04186	0.37149	0.0	0.56887	0.0	0.0	0.0	0.0	0.0	0.02172	0.29648	0.0	0.0629	0.0	0.0	1.83392	0.0	0.0	0.78565	0.03335	0.0	0.18234	0.0	0.0	0.54701	0.3598	0.0	0.01308	0.0	0.0	0.15935	0.0	0.0	0.10343	0.10113	0.0	0.9543	0.0	0.0	0.10925	0.0	0.0	0.07808	0.07735	0.0	0.42879	0.0	0.0	0.5591	0.0	3.20561	0.00652	0.64475	0.00335	0.10244	0.0	0.0	1.72142	1.25393	0.05959	0.08692	0.0	0.0	0.36603	0.0	0.0	0.00623	0.0	0.0	0.0	0.0	0.0	0.33357	0.0	0.0	0.16672	0.0	0.0	0.1295	0.16001	0.0	0.2134	0.0	0.0	0.36011	0.62218	79.07808	0.75942	0.15799	0.0	0.10111	0.0	0.0	0.64469	0.0	0.0	6.12255	0.0	0.0	0.0694	0.0	0.0	0.89639	0.0	0.0	0.01519	0.37965	0.0	0.1973	0.1278	0.0	0.18359	2.72511	5.25263	0.31328	0.0	0.0	0.00929	0.00154	0.18232	0.09298	0.0	0.0	0.05909	16.88892	0.00513	0.01789	0.3864	0.0	0.01334	0.0	1.19199	0.0	0.0	0.0	1.68903	1.54299	0.0	1.50097	0.0	0.0
