ID	p10_12M	p103_12M	p103_4M	p103_B	p10_4M	p105_12M	p105_4M	p105_B	p10_B	p1_12M	p12_12M	p12_4M	p128_12M	p128_4M	p128_B	p12_B	p133_12M	p133_4M	p133_B	p137_12M	p137_4M	p137_B	p1_4M	p150_12M	p150_4M	p150_B	p157_12M	p157_4M	p157_B	p172_12M	p172_4M	p172_B	p179_12M	p179_4M	p179_B	p180_12M	p180_4M	p180_B	p181_12M	p181_4M	p181_B	p184_12M	p184_4M	p184_B	p195_12M	p195_4M	p195_B	p1_B	p201_12M	p201_4M	p201_B	p203_12M	p203_4M	p203_B	p224_12M	p224_4M	p224_B	p229_12M	p229_4M	p229_B	p238_12M	p238_4M	p238_B	p240_12M	p240_4M	p240_B	p244_12M	p244_4M	p244_B	p256_12M	p256_4M	p256_B	p258_12M	p258_4M	p258_B	p263_12M	p263_4M	p263_B	p265_12M	p265_4M	p265_B	p268_12M	p268_4M	p268_B	p275_12M	p275_4M	p275_B	p276_12M	p276_4M	p276_B	p281_12M	p281_4M	p281_B	p282_12M	p282_4M	p282_B	p332_12M	p332_4M	p332_B	p335_12M	p335_4M	p335_B	p338_12M	p338_4M	p338_B	p341_12M	p341_4M	p341_B	p343_12M	p343_4M	p343_B	p345_12M	p345_4M	p345_B	p350_12M	p350_4M	p350_B	p377_12M	p377_4M	p377_B	p385_12M	p385_4M	p385_B	p387_12M	p387_4M	p387_B	p397_12M	p397_4M	p397_B	p42_12M	p42_4M	p42_B	p45_12M	p45_4M	p45_B	p503_12M	p503_4M	p503_B	p504_12M	p504_4M	p504_B	p507_12M	p507_4M	p507_B	p511_12M	p511_4M	p511_B	p521_12M	p521_4M	p521_B	p527_12M	p527_4M	p527_B	p53_12M	p532_12M	p532_4M	p532_B	p53_4M	p536_12M	p536_4M	p536_B	p53_B	p546_12M	p546_4M	p546_B	p549_12M	p549_4M	p549_B	p560_12M	p560_4M	p560_B	p565_12M	p565_4M	p565_B	p567_12M	p567_4M	p567_B	p570_12M	p570_4M	p570_B	p572_12M	p572_4M	p572_B	p577_12M	p577_4M	p577_B	p582_12M	p582_4M	p582_B	p585_12M	p585_4M	p585_B	p587_12M	p587_4M	p587_B	p589_12M	p589_4M	p589_B	p590_12M	p590_4M	p590_B	p591_12M	p591_4M	p591_B	p599_12M	p599_4M	p599_B	p608_12M	p608_4M	p608_B	p615_12M	p615_4M	p615_B	p622_12M	p622_4M	p622_B	p624_12M	p624_4M	p624_B	p626_12M	p626_4M	p626_B	p635_12M	p635_4M	p635_B	p637_12M	p637_4M	p637_B	p640_12M	p640_4M	p640_B	p70_12M	p70_4M	p70_B	p7_12M	p7_4M	p78_12M	p78_4M	p78_B	p7_B	p82_12M	p82_4M	p82_B	p9_12M	p9_4M	p9_B
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31|t__Eubacterium_sp_3_1_31_unclassified	0.02	0	0	0	0	0	0	0	0	0	0	0	0.24973	0	0	0	0	0	0	0.0272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01088	0	0	0	0	0	0	0	0	0	0	0	0.24738	0	0	0	0	0	0	0	0	0.30756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085	0	0	0	0	0	0	0	0	0.00526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04156	0	0	0	0	0	0	0	0	0.01539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56972	0	0	0.02939	0	0	0	0	0	0	0	0.16837	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0	0	0	0	0	0	0	0	0	0	0	0	0.06206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0.04971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07803	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__GCF_000153885	0	0	0	0	0	0	0	0	0	0	0	0	0.06206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0.04971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07803	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.18369	11.39191	0	0.00652	4.62309	15.24182	0.00143	0	0.01545	5.02576	20.62751	0.00122	8.60454	0.04183	0.03275	0	7.47493	0.0041	0.00507	6.75491	1.27976	0.01411	4.93606	23.91412	0.00417	0.00202	10.13716	0.82189	0.0003	8.16087	11.29589	36.46806	16.51571	2.64876	0	7.59875	4.7796	0	9.43836	14.37679	0.03043	12.86887	0.23221	0.29003	18.6372	0.03862	0.01493	4.25595	0.48966	0	0.07139	1.82891	0	0	2.56959	0.00213	0.00052	36.65116	0.01765	0.0008	19.67235	0	0	14.22305	11.59331	0	10.18459	3.40709	8.62759	7.87255	0.00362	0.00553	18.9755	46.24669	0.06227	10.50447	3.54398	0.11122	19.85188	0.00085	0.01407	3.55975	0.24881	0.00227	16.59747	0.00382	0.72893	8.61909	0.85772	2.63407	11.2607	5.62088	0.9174	15.19313	0.00491	0	15.1728	8.11135	0.0049	4.39529	0	0	17.24137	0.30697	0	3.12644	0.19918	0	11.65468	0.03027	0.00923	3.93834	0.47889	0.44367	6.0896	7.35133	0.01047	2.53052	1.09772	0	11.49529	0.00109	0	13.07103	0.00363	0	6.71068	0.0103	0	6.40995	3.71918	0.00645	4.94876	0	0	14.9866	0.01893	0.00412	24.37708	0.7297	0.00278	13.81271	5.76257	0.00342	5.73045	3.04685	0.05077	4.35803	1.44958	0.00065	3.55068	0.00489	0	2.64124	6.9922	30.59991	0.09895	5.76422	10.20671	2.08305	0	0	9.13369	5.40674	0	13.36662	2.02392	0.01135	10.15111	4.37662	0	12.89766	0.48343	1.84191	5.66219	0.25524	0	20.5762	5.86627	0.00346	15.26886	0.20483	0	6.16174	3.74143	0	23.76862	0.00516	0.00091	14.76233	0.06114	0	2.84816	0.00145	0.00607	10.86671	0.00711	0	14.65489	0.83566	9.44026	44.35574	21.41389	12.28916	29.81886	0.01481	0.05618	8.56406	0.11526	0.00225	12.36913	0.3252	0	5.15503	0.00124	0	17.41185	0	0	2.61826	0.03841	0.00656	1.09009	1.03535	1.70668	2.95015	10.58511	0.00914	4.77222	26.31368	0.0021	3.2017	24.80664	0.00346	5.59283	0	13.24475	9.96458	0.02054	0	5.35777	8.46913	3.41848	43.30131	33.68877	0.05053
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	0.11237	0.35973	0	0	0	0.23073	0	0	0	0.19223	0.41265	0	0.19593	0.00015	0	0	0.01214	0	0	0.05488	0	0	0	0.85397	0	0	0	0	0	0.02311	0	0	1.98852	0.41726	0	0.91397	0.0201	0	1.36853	0	0	0.0257	0	0	1.10449	0	0	0	0.00342	0	0	0	0	0	0.01226	0	0	4.81785	0.00152	0	1.72834	0	0	0.03279	0	0	0.0428	0	0	0.25022	0	0	0.11932	0	0	0.5068	0.00183	0.01082	0.92261	0	0	0.03051	0	0	2.04103	0	0	0.0128	0	0	2.65178	0	0	1.06176	0	0	0.31094	0	0	0.00981	0	0	0.00606	0	0	0.01111	0	0	0.86469	0	0	0.01415	0	0	0.10347	0	0	0.08561	0	0	0.46098	0	0	0.12394	0	0	0.0237	0	0	0.19185	0	0	0.01274	0	0	0.01717	0	0	0.06523	0	0	0.20636	0	0	0.00973	0	0	0.62201	0.28583	0	0.12821	0	0	0.61677	0.34992	6.78716	0.01514	0	0.00861	0	0	0	4.56406	4.77971	0	0.09872	0.76365	0	0.19898	0	0	0.02927	0	0	0	0	0	0.11232	0	0	0.20438	0	0	0.00121	0	0	1.10131	0	0	2.07592	0	0	0.60788	0	0	0.35681	0	0	3.17873	0	0	0	0.00039	0	0.00755	0	0	3.93667	0	0	0.00929	0	0	0.34784	0	0	0.15843	0	0	0.16491	0	0	0.03008	0	0	0.07025	0	0	0.30451	15.64964	0.0016	0.15675	0.71828	0	0.51966	0	0.09015	0	0	0	2.24779	0.00063	0	1.96443	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0.0171	0	0	0	0.02508	0	0	0	0.00031	0	0	0.00753	0	0	0	0	0	0	0	0	0	0	0.21713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0496	0	0	0	0	0	0.00321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00408	0	0	0	0	0	0.14564	0	0	0.18708	0	0	0.026	0	0	0	0	0	0	0	0	0	0	0	0.03832	0	0	0	0	0	0	0	0	0.01244	0	0	0.01179	0	0	0.01631	0	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0.00397	0	0	0.01296	0	0	0	0	0	0.5137	0.02561	0	0.08764	0	0	0.04925	0.13003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215	0	0	0	0	0	0	0	0	0	0	0	0.01893	0	0	0	0	0	0	0	0	0.00019	0	0	0.07924	0	0	0	0	0	0.00178	0	0	0	0	0	0	0	0	0.11001	0	0	0	0	0	0.03087	0	0	0	0	0	0.00435	0	0	0.00305	0	0	0.00719	0	0	0	0	0	0	0	0	0.38974	0	0.00572	0	0	0	0	0	0	0.11066	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae|t__GCF_000154305	0	0.0171	0	0	0	0.02508	0	0	0	0.00031	0	0	0.00753	0	0	0	0	0	0	0	0	0	0	0.21713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0496	0	0	0	0	0	0.00321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00408	0	0	0	0	0	0.14564	0	0	0.18708	0	0	0.026	0	0	0	0	0	0	0	0	0	0	0	0.03832	0	0	0	0	0	0	0	0	0.01244	0	0	0.01179	0	0	0.01631	0	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0.00397	0	0	0.01296	0	0	0	0	0	0.5137	0.02561	0	0.08764	0	0	0.04925	0.13003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215	0	0	0	0	0	0	0	0	0	0	0	0.01893	0	0	0	0	0	0	0	0	0.00019	0	0	0.07924	0	0	0	0	0	0.00178	0	0	0	0	0	0	0	0	0.11001	0	0	0	0	0	0.03087	0	0	0	0	0	0.00435	0	0	0.00305	0	0	0.00719	0	0	0	0	0	0	0	0	0.38974	0	0.00572	0	0	0	0	0	0	0.11066	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.11237	0.00049	0	0	0	0.20566	0	0	0	0.19192	0	0	0.18841	0.00015	0	0	0.0042	0	0	0.05488	0	0	0	0	0	0	0	0	0	0.00648	0	0	1.98852	0	0	0	0	0	0	0	0	0.0257	0	0	1.10128	0	0	0	0.00342	0	0	0	0	0	0.00692	0	0	0	0	0	0	0	0	0.03279	0	0	0.0249	0	0	0	0	0	0.01628	0	0	0.5068	0.00183	0.01082	0.92261	0	0	0.03051	0	0	2.03696	0	0	0	0	0	0	0	0	0	0	0	0.14423	0	0	0.00981	0	0	0.00606	0	0	0.01111	0	0	0	0	0	0.01415	0	0	0	0	0	0	0	0	0.19967	0	0	0	0	0	0.02308	0	0	0.14775	0	0	0.01274	0	0	0.00024	0	0	0.06126	0	0	0	0	0	0	0	0	0	0	0	0.03847	0	0	0	0	0	0	0	0.00861	0	0	0	0	0	0	0	0	0	0.01999	0	0	0.02927	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	1.10131	0	0	2.07573	0	0	0.08291	0	0	0.35681	0	0	0	0	0	0	0.00039	0	0.00755	0	0	0	0	0	0.00929	0	0	0.31697	0	0	0.15843	0	0	0.16055	0	0	0.02703	0	0	0	0	0	0.05588	0	0	0.15675	0	0	0	0	0.00338	0	0	0	0	0	0	0.0011	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__GCF_000332875	0.11237	0.00049	0	0	0	0.20566	0	0	0	0.19192	0	0	0.18841	0.00015	0	0	0.0042	0	0	0.05488	0	0	0	0	0	0	0	0	0	0.00648	0	0	1.98852	0	0	0	0	0	0	0	0	0.0257	0	0	1.10128	0	0	0	0.00342	0	0	0	0	0	0.00692	0	0	0	0	0	0	0	0	0.03279	0	0	0.0249	0	0	0	0	0	0.01628	0	0	0.5068	0.00183	0.01082	0.92261	0	0	0.03051	0	0	2.03696	0	0	0	0	0	0	0	0	0	0	0	0.14423	0	0	0.00981	0	0	0.00606	0	0	0.01111	0	0	0	0	0	0.01415	0	0	0	0	0	0	0	0	0.19967	0	0	0	0	0	0.02308	0	0	0.14775	0	0	0.01274	0	0	0.00024	0	0	0.06126	0	0	0	0	0	0	0	0	0	0	0	0.03847	0	0	0	0	0	0	0	0.00861	0	0	0	0	0	0	0	0	0	0.01999	0	0	0.02927	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	1.10131	0	0	2.07573	0	0	0.08291	0	0	0.35681	0	0	0	0	0	0	0.00039	0	0.00755	0	0	0	0	0	0.00929	0	0	0.31697	0	0	0.15843	0	0	0.16055	0	0	0.02703	0	0	0	0	0	0.05588	0	0	0.15675	0	0	0	0	0.00338	0	0	0	0	0	0	0.0011	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_sp_3_2_56FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7049	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_sp_3_2_56FAA|t__GCF_000185825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7049	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified	0	0.34214	0	0	0	0	0	0	0	0	0.41265	0	0	0	0	0	0.00794	0	0	0	0	0	0	0.63685	0	0	0	0	0	0.01663	0	0	0	0.41726	0	0.91397	0.0201	0	1.31893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00534	0	0	2.22334	0.00152	0	1.72834	0	0	0	0	0	0.0179	0	0	0.19788	0	0	0.10304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128	0	0	2.50614	0	0	0.87468	0	0	0.14071	0	0	0	0	0	0	0	0	0	0	0	0.82637	0	0	0	0	0	0.10347	0	0	0.07317	0	0	0.0153	0	0	0.10763	0	0	0.00061	0	0	0.0441	0	0	0	0	0	0.01462	0	0	0	0	0	0.1934	0	0	0.00973	0	0	0.10832	0.26022	0	0.0021	0	0	0.56752	0.21989	6.78716	0.01514	0	0	0	0	0	4.56406	4.77971	0	0.09872	0.76365	0	0.17684	0	0	0	0	0	0	0	0	0.11232	0	0	0.18545	0	0	0	0	0	0	0	0	0	0	0	0.44573	0	0	0	0	0	3.17695	0	0	0	0	0	0	0	0	3.82666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06306	0	0	0.24863	15.64964	0.0016	0	0.01338	0	0.12992	0	0.08105	0	0	0	2.24779	0.00063	0	1.85266	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	0.81005	6.71	0	0.00652	0.05881	14.2242	0.00143	0	0.00783	4.00093	20.06393	0.00122	1.62423	0	0	0	1.71621	0	0	0.30103	1.26801	0.00081	4.93606	19.60492	0.00417	0.00202	10.12557	0.81815	0.0003	3.5898	9.70611	36.46806	1.61032	2.1554	0	6.66877	4.75951	0	6.14663	13.59334	0.02759	0.55899	0.04901	0.00763	8.90391	0.03077	0	4.25595	0.22379	0	0.02278	1.72074	0	0	2.50924	0.00083	0.00052	30.31828	0.01375	0	17.68134	0	0	5.35782	11.2737	0	5.30016	3.28161	8.62759	7.60871	0.00362	0.00553	1.87899	42.63565	0.05902	2.94158	3.25487	0	6.36774	0	0.0035	0.94107	0.03541	0	4.07433	0	0.71167	1.96353	0.60769	2.63297	8.59519	5.62088	0.9174	14.10148	0.00491	0	2.24768	8.11072	0.00027	3.95753	0	0	1.1082	0.30697	0	1.04762	0.07442	0	10.69586	0	0	0.6368	0.47778	0.37473	4.56211	7.34936	0.01047	0.70852	0.95945	0	8.89445	0.00109	0	12.85814	0.00031	0	1.96429	0	0	3.48422	0.24102	0.0045	4.61551	0	0	3.4409	0.004	0	2.35853	0.72658	0	4.50354	5.75858	0.00231	1.28532	3.04355	0.05004	3.71146	1.15494	0	0.85898	0.00489	0	0.86498	6.47336	23.80496	0.07853	5.76422	2.24273	2.02466	0	0	1.55531	0.03676	0	1.27272	1.24685	0	9.8225	4.34417	0	3.38012	0.48343	1.65694	5.65529	0.25524	0	20.43016	5.38256	0.00209	1.10624	0	0	2.22547	3.74143	0	1.60811	0	0	3.73949	0	0	1.32751	0	0	0.46988	0.00711	0	11.19752	0.82758	8.46933	41.07795	21.4071	12.28916	1.04189	0.01087	0.01697	4.59549	0.11238	0	2.65831	0.32446	0	2.76915	0	0	4.8003	0	0	0.53742	0.03841	0.00656	0.38946	1.03535	1.70668	0.71941	10.58511	0.00914	3.86716	10.42922	0.0005	1.09322	24.08835	0.00209	4.21346	0	4.48114	9.96241	0.02054	0	2.12396	8.04465	3.41848	41.32146	33.6862	0.05053
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii|t__GCF_000156675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__GCF_000157975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0	0.0364	0	0	0	0.16186	0	0	0	0.00042	0	0	0.00293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02426	0	0	0	0	0	0	0	0	0.09859	0	0	0	0	0	0	0.02239	0	0	0	0	0	0.0124	0	0	0	0	0	0.50059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05972	0	0	0.00247	0	0	0.05428	0	0	0.00076	0	0	0.6393	0	0	0.04985	0	0	0.02643	0	0	0	0	0	0	0	0	0.0085	0	0	0.32348	0	0	0	0.051	0	0.02231	0	0	0	0	0	0.09848	0	0	0	0	0	0.00096	0	0	0	0	0	0	0	0	0.04772	0	0	0	0	0	0.09298	0	0	0	0	0	0.06274	0	0	0.00343	0	0	0	0.41908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01205	0	0	0	0	0	0.0003	0	0	0.01351	0	0	0	0	0	0	0	0	0	0	0	0.0086	0	0	0.18619	0	0
